filename	barcode(s)
TCGA-D3-A5GT-01A-12R-A310-13.mirna.quantification.txt	TCGA-D3-A5GT-01A-12R-A310-13
TCGA-D3-A5GU-06A-11R-A27U-13.isoform.quantification.txt	TCGA-D3-A5GU-06A-11R-A27U-13
TCGA-D3-A5GU-06A-11R-A27U-13.mirna.quantification.txt	TCGA-D3-A5GU-06A-11R-A27U-13
TCGA-D3-A8GB-06A-11R-A37G-13.isoform.quantification.txt	TCGA-D3-A8GB-06A-11R-A37G-13
TCGA-D3-A8GB-06A-11R-A37G-13.mirna.quantification.txt	TCGA-D3-A8GB-06A-11R-A37G-13
TCGA-D3-A8GC-06A-11R-A37G-13.isoform.quantification.txt	TCGA-D3-A8GC-06A-11R-A37G-13
TCGA-D3-A8GC-06A-11R-A37G-13.mirna.quantification.txt	TCGA-D3-A8GC-06A-11R-A37G-13
TCGA-D3-A8GD-06A-11R-A37G-13.isoform.quantification.txt	TCGA-D3-A8GD-06A-11R-A37G-13
TCGA-D3-A8GD-06A-11R-A37G-13.mirna.quantification.txt	TCGA-D3-A8GD-06A-11R-A37G-13
TCGA-D3-A8GE-06A-11R-A37G-13.isoform.quantification.txt	TCGA-D3-A8GE-06A-11R-A37G-13
TCGA-D3-A8GE-06A-11R-A37G-13.mirna.quantification.txt	TCGA-D3-A8GE-06A-11R-A37G-13
TCGA-D3-A8GJ-06A-11R-A37G-13.isoform.quantification.txt	TCGA-D3-A8GJ-06A-11R-A37G-13
TCGA-D3-A8GJ-06A-11R-A37G-13.mirna.quantification.txt	TCGA-D3-A8GJ-06A-11R-A37G-13
TCGA-D3-A8GL-06A-11R-A37G-13.isoform.quantification.txt	TCGA-D3-A8GL-06A-11R-A37G-13
TCGA-D3-A8GL-06A-11R-A37G-13.mirna.quantification.txt	TCGA-D3-A8GL-06A-11R-A37G-13
TCGA-D3-A8GM-06A-11R-A37G-13.isoform.quantification.txt	TCGA-D3-A8GM-06A-11R-A37G-13
TCGA-D3-A8GM-06A-11R-A37G-13.mirna.quantification.txt	TCGA-D3-A8GM-06A-11R-A37G-13
TCGA-D3-A8GN-06A-11R-A37G-13.isoform.quantification.txt	TCGA-D3-A8GN-06A-11R-A37G-13
TCGA-D3-A8GN-06A-11R-A37G-13.mirna.quantification.txt	TCGA-D3-A8GN-06A-11R-A37G-13
