filename	barcode(s)
TCGA-B4-5832-01A-11R-1671-13.isoform.quantification.txt	TCGA-B4-5832-01A-11R-1671-13
TCGA-B4-5832-01A-11R-1671-13.mirna.quantification.txt	TCGA-B4-5832-01A-11R-1671-13
TCGA-B4-5834-01A-11R-1671-13.isoform.quantification.txt	TCGA-B4-5834-01A-11R-1671-13
TCGA-B4-5834-01A-11R-1671-13.mirna.quantification.txt	TCGA-B4-5834-01A-11R-1671-13
TCGA-B4-5835-01A-11R-1671-13.isoform.quantification.txt	TCGA-B4-5835-01A-11R-1671-13
TCGA-B4-5835-01A-11R-1671-13.mirna.quantification.txt	TCGA-B4-5835-01A-11R-1671-13
TCGA-B4-5836-01A-11R-1671-13.isoform.quantification.txt	TCGA-B4-5836-01A-11R-1671-13
TCGA-B4-5836-01A-11R-1671-13.mirna.quantification.txt	TCGA-B4-5836-01A-11R-1671-13
TCGA-B4-5838-01A-11R-1671-13.isoform.quantification.txt	TCGA-B4-5838-01A-11R-1671-13
TCGA-B4-5838-01A-11R-1671-13.mirna.quantification.txt	TCGA-B4-5838-01A-11R-1671-13
TCGA-B4-5843-01A-11R-1671-13.isoform.quantification.txt	TCGA-B4-5843-01A-11R-1671-13
TCGA-B4-5843-01A-11R-1671-13.mirna.quantification.txt	TCGA-B4-5843-01A-11R-1671-13
TCGA-B4-5844-01A-11R-1671-13.isoform.quantification.txt	TCGA-B4-5844-01A-11R-1671-13
TCGA-B4-5844-01A-11R-1671-13.mirna.quantification.txt	TCGA-B4-5844-01A-11R-1671-13
TCGA-B8-4146-01B-11R-1671-13.isoform.quantification.txt	TCGA-B8-4146-01B-11R-1671-13
TCGA-B8-4146-01B-11R-1671-13.mirna.quantification.txt	TCGA-B8-4146-01B-11R-1671-13
TCGA-B8-4153-01B-11R-1671-13.isoform.quantification.txt	TCGA-B8-4153-01B-11R-1671-13
TCGA-B8-4153-01B-11R-1671-13.mirna.quantification.txt	TCGA-B8-4153-01B-11R-1671-13
TCGA-B8-4619-11A-01R-1757-13.isoform.quantification.txt	TCGA-B8-4619-11A-01R-1757-13
TCGA-B8-4619-11A-01R-1757-13.mirna.quantification.txt	TCGA-B8-4619-11A-01R-1757-13
TCGA-B8-4620-11A-01R-1757-13.isoform.quantification.txt	TCGA-B8-4620-11A-01R-1757-13
TCGA-B8-4620-11A-01R-1757-13.mirna.quantification.txt	TCGA-B8-4620-11A-01R-1757-13
TCGA-B8-4621-01A-01R-1502-13.isoform.quantification.txt	TCGA-B8-4621-01A-01R-1502-13
TCGA-B8-4621-01A-01R-1502-13.mirna.quantification.txt	TCGA-B8-4621-01A-01R-1502-13
TCGA-B8-4622-11A-01R-1757-13.isoform.quantification.txt	TCGA-B8-4622-11A-01R-1757-13
TCGA-B8-4622-11A-01R-1757-13.mirna.quantification.txt	TCGA-B8-4622-11A-01R-1757-13
TCGA-B8-5545-01A-01R-1671-13.isoform.quantification.txt	TCGA-B8-5545-01A-01R-1671-13
TCGA-B8-5545-01A-01R-1671-13.mirna.quantification.txt	TCGA-B8-5545-01A-01R-1671-13
TCGA-B8-5546-01A-01R-1540-13.isoform.quantification.txt	TCGA-B8-5546-01A-01R-1540-13
TCGA-B8-5546-01A-01R-1540-13.mirna.quantification.txt	TCGA-B8-5546-01A-01R-1540-13
TCGA-B8-5549-01A-01R-1540-13.isoform.quantification.txt	TCGA-B8-5549-01A-01R-1540-13
TCGA-B8-5549-01A-01R-1540-13.mirna.quantification.txt	TCGA-B8-5549-01A-01R-1540-13
TCGA-B8-5549-11A-01R-1540-13.isoform.quantification.txt	TCGA-B8-5549-11A-01R-1540-13
TCGA-B8-5549-11A-01R-1540-13.mirna.quantification.txt	TCGA-B8-5549-11A-01R-1540-13
TCGA-B8-5550-01A-01R-1540-13.isoform.quantification.txt	TCGA-B8-5550-01A-01R-1540-13
TCGA-B8-5550-01A-01R-1540-13.mirna.quantification.txt	TCGA-B8-5550-01A-01R-1540-13
TCGA-B8-5551-01A-01R-1540-13.isoform.quantification.txt	TCGA-B8-5551-01A-01R-1540-13
