filename	barcode(s)
TCGA-DX-A3U7-01A-11R-A29V-13.isoform.quantification.txt	TCGA-DX-A3U7-01A-11R-A29V-13
TCGA-DX-A3U7-01A-11R-A29V-13.mirna.quantification.txt	TCGA-DX-A3U7-01A-11R-A29V-13
TCGA-DX-A3U8-01A-11R-A29V-13.isoform.quantification.txt	TCGA-DX-A3U8-01A-11R-A29V-13
TCGA-DX-A3U8-01A-11R-A29V-13.mirna.quantification.txt	TCGA-DX-A3U8-01A-11R-A29V-13
TCGA-DX-A3U9-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A3U9-01A-11R-A30J-13
TCGA-DX-A3U9-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A3U9-01A-11R-A30J-13
TCGA-DX-A3UA-01A-12R-A30J-13.isoform.quantification.txt	TCGA-DX-A3UA-01A-12R-A30J-13
TCGA-DX-A3UA-01A-12R-A30J-13.mirna.quantification.txt	TCGA-DX-A3UA-01A-12R-A30J-13
TCGA-DX-A3UB-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A3UB-01A-11R-A30J-13
TCGA-DX-A3UB-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A3UB-01A-11R-A30J-13
TCGA-DX-A3UC-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A3UC-01A-11R-A30J-13
TCGA-DX-A3UC-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A3UC-01A-11R-A30J-13
TCGA-DX-A3UD-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A3UD-01A-11R-A30J-13
TCGA-DX-A3UD-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A3UD-01A-11R-A30J-13
TCGA-DX-A3UE-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A3UE-01A-11R-A30J-13
TCGA-DX-A3UE-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A3UE-01A-11R-A30J-13
TCGA-DX-A3UF-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A3UF-01A-11R-A30J-13
TCGA-DX-A3UF-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A3UF-01A-11R-A30J-13
TCGA-DX-A48J-01A-21R-A30J-13.isoform.quantification.txt	TCGA-DX-A48J-01A-21R-A30J-13
TCGA-DX-A48J-01A-21R-A30J-13.mirna.quantification.txt	TCGA-DX-A48J-01A-21R-A30J-13
TCGA-DX-A48K-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A48K-01A-11R-A30J-13
TCGA-DX-A48K-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A48K-01A-11R-A30J-13
TCGA-DX-A48L-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A48L-01A-11R-A30J-13
TCGA-DX-A48L-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A48L-01A-11R-A30J-13
TCGA-DX-A48N-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A48N-01A-11R-A30J-13
TCGA-DX-A48N-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A48N-01A-11R-A30J-13
TCGA-DX-A48O-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A48O-01A-11R-A30J-13
